test\vac,0.0,0.0005,0.001,0.0015,0.002,0.0025,0.003,0.0035,0.004,0.0045000000000000005,0.005,0.0055,0.006,0.006500000000000001,0.007,0.0075,0.008,0.0085,0.009000000000000001,0.0095,0.01
0.0,494.1667377938191,488.05349009166025,481.9209447844064,475.7705418783288,469.60378774298266,463.5287688167593,457.5122143598824,451.48047259808584,445.4351514525073,439.37792455315366,433.4003459367335,427.49063681471023,421.5704189363176,415.6414695999461,409.7056285765817,403.8433442580481,398.0519673443192,392.25531595980135,386.45532963643114,380.654004188419,374.9445373006566
0.02,487.56859703303064,481.26228069639365,474.9367680132358,468.59381830477446,462.3302737014407,456.1363858047575,449.9265830823645,443.7027503018279,437.4668443112392,431.31557078377773,425.2256070998257,419.1253657471673,413.01692705864883,406.9024375138504,400.9035070899474,394.9331774694726,388.95889844887256,382.98292843000536,377.0075820791866,371.16425444498174,365.33109230555107
0.04,480.149558246525,473.6382290300858,467.10905300424355,460.6484978795655,454.266478338908,447.86854761774157,441.45689918121883,435.0338032567202,428.7251593911451,422.4474797487347,416.160656397337,409.86709831827716,403.569281654612,397.4140718837989,391.25981392616114,385.1039440120639,378.94905714118136,372.8454853791739,366.83372374071797,360.8258667960701,354.8246061471279
0.06,471.853526787435,465.12912308427155,458.4912181865182,451.9131944900905,445.3201125363824,438.7145009410725,432.0989674349569,425.6126644393221,419.14167632542956,412.6636390441892,406.1813099828079,399.7411217930768,393.4030321717719,387.0638592556265,380.7264887976309,374.3938588096179,368.1444813059331,361.9561385838641,355.77609521159945,349.60737347079134,343.4549312348807
0.08,462.68075971079213,455.8448606176521,449.0643831779945,442.27059909422906,435.4663943480866,428.67100929759454,422.0117097878925,415.3454297045706,408.6752187828386,402.0041929859547,395.39926985898836,388.87340204698364,382.3506017613283,375.8341058622723,369.327193673503,362.95242299669735,356.5930172139122,350.2474190550947,343.9189648804655,337.6288175662087,331.449468049855
0.1,452.7478462556612,445.7616996341643,438.7649604897043,431.7608864867017,424.78297425343305,417.9243738904006,411.06258094578277,404.2010154441236,397.3431558476617,390.5978795492142,383.8881668809612,377.1867533644581,370.4972167385635,363.8311305437426,357.291660127427,350.7689564178441,344.26664073398194,337.78833756750714,331.38645687494784,325.0631225162814,318.768832976889
0.12,442.0072018802527,434.80654306120266,427.6026287916959,420.4703710336959,413.41456342006757,406.3603923602028,399.3116449075378,392.2721545706777,385.35447071134547,378.4666258065107,371.5933701417379,364.738604363534,357.9478108829519,351.24878230980573,344.5738037405227,337.9267682927859,331.31154884527626,324.76739350812716,318.3139518751996,311.8979247433609,305.52306335125064
0.14,430.46603986917864,423.06533640413846,415.74584898178585,408.49625203611413,401.25415689696024,394.02370829201163,386.8281372336176,379.7531943676004,372.6959242332526,365.6605205711194,358.6511760200079,351.703612353623,344.85653404254765,338.04173141939856,331.26332597104494,324.52539129197754,317.87552978649137,311.3081383350683,304.787259857095,298.3167619719954,291.90041789835715
0.16,418.1606180577777,410.6913668872065,403.25414509796997,395.8312802116225,388.427253367014,381.0609043030257,373.8184372210423,366.6015804645983,359.4148079425556,352.2625662463039,345.197709607889,338.21629787057464,331.27618741297584,324.3816727500191,317.53696922599283,310.75252259331046,304.0881449251664,297.47998939389043,290.9319706064749,284.4478753155248,278.0313512837149
0.18,405.3234584060791,397.7055924994655,390.1099081024179,382.54119547255254,375.046342522827,367.6473510053313,360.2827704068602,352.95730927433596,345.6756184456754,338.4615921979809,331.3602806868114,324.3100115467743,317.3151907368783,310.38011068181584,303.50893690645813,296.76234408990115,290.0851339702557,283.47814522046247,276.9451017106125,270.48955480798895,264.1148741113035
0.2,391.9462165325009,384.18753896201673,376.46480492752767,368.8062878036623,361.26235437479386,353.7624436024977,346.31144690574047,338.9141637310362,331.59830129925126,324.3925464199346,317.2481120746535,310.16944608562267,303.1608463849885,296.2264480335218,289.3702111978222,282.6366435176252,275.9889937586887,269.4254435268333,262.949370868269,256.5639407933353,250.27209891562393
0.22,378.0781385972049,370.21235740165883,362.44005558392666,354.7639239466049,347.1420891854653,339.5795643508212,332.08123322403765,324.6518345979197,317.3372961483709,310.11470366402136,302.9685771592888,295.90314557243795,288.9224383352692,282.0302745699563,275.23445080682495,268.56363346585914,261.98699701081233,255.50767240408575,249.12854887165722,242.8522698628133,236.68123041588683
0.24,363.88457401509993,355.9620763163922,348.1666203137201,340.43634340246894,332.7763142812905,325.19143257276255,317.6864134595095,310.29320803194446,303.00820698882217,295.81055396100766,288.70433303041307,281.6933928704249,274.78133774176075,267.9715199907973,261.2670340722089,254.67071210129652,248.1851209253826,241.8254478264319,235.5804126916018,229.44912033509544,223.4333140496978
0.26,349.46949375765735,341.56781395023626,333.7426342920133,325.9990077156164,318.3417769664945,310.7755601923779,303.3047379548647,295.9406746565984,288.7069724849227,281.5754711281249,274.54976403602444,267.63316826644996,260.8287195318034,254.13916892049167,247.5669812649635,241.11433511174258,234.7831242338491,228.57496061239362,222.49117880226777,216.53284158667802,210.7007468169007
0.28,334.97125217941357,327.0645053766109,319.250932624697,311.5352447566504,303.9218878323312,296.41503202161545,289.0185622527692,281.74424012355274,274.601449173261,267.5747561042618,260.66712520639794,253.88121381058434,247.21937209477417,240.6836445929052,234.27577332627692,227.99720246323466,221.84908440152643,215.8322871581375,209.94740294411304,204.1947577965674,198.57442213687608
0.3,320.4918357420786,312.62100713533266,304.8596221208732,297.2118817615324,289.6816748659703,282.27257133017036,274.9878174670165,267.8303332991349,260.8027117696233,253.9072198061632,247.1458011566461,240.5200808990764,234.03137151524206,227.68068040667248,221.46871872268017,215.39591136389373,209.4624080205969,203.66809510313064,198.01260842178698,192.49534647551576,187.115484212395
0.32,306.10075068471315,298.30604359625835,290.63625283408317,283.09491553882145,275.6852194063834,268.4100013786775,261.2717483896461,254.27260007893497,247.4143533677781,240.69846877625812,234.12607834831078,227.697995040622,221.41472342402486,215.27647154101933,209.28316376058584,203.434454471278,197.72974245569753,192.16818579335137,186.7487171446711,181.48656876171282,176.36525736926114
0.34,291.95198149764695,284.2705360222841,276.7282199888022,269.32778054175805,262.0715914173861,254.96165743580602,247.99962094032642,241.18677003783816,234.52404848218006,228.01206703324837,221.65111611845828,215.44117961991375,209.38194961006923,203.48462494560619,197.74162732746078,192.14737196416525,186.70038177819305,181.3989835045874,176.2413243042812,171.22538817396182,166.36242976750015
0.36,278.0990773590652,270.56302201700197,263.18182639618783,255.95704249835518,248.88985081545908,241.98107169838545,235.2311782161874,228.6403103168438,222.2082900985134,215.93463800100673,209.81858973059022,203.85911373696928,198.05492906899187,192.40452344509973,186.9061713853495,181.56664128589398,176.38931805393833,171.35745552330906,166.46855786490156,161.72001505257484,157.11573365622877
