test\vac,0.0,0.0005,0.001,0.0015,0.002,0.0025,0.003,0.0035,0.004,0.0045000000000000005,0.005,0.0055,0.006,0.006500000000000001,0.007,0.0075,0.008,0.0085,0.009000000000000001,0.0095,0.01
0.0,113.26414601184342,108.3279146154131,103.69518453167863,99.37341144546858,95.3579757203272,91.63569206977915,88.18823884141375,84.99472689454329,82.04145978882308,79.2997768319402,76.74906984805719,74.37050440627505,72.15087046631169,70.07581546029746,68.12624021309917,66.28986660626694,64.56411381757275,62.931005715780444,61.381636439975026,59.908482994961126,58.50902811786575
0.02,107.82575760723265,103.18367254093543,98.85152260075279,94.83067872512085,91.11081214591223,87.67436881133821,84.49998285007098,81.5648769066205,78.84642970964528,76.32311958754593,73.97503071924143,71.79040771937262,69.74778315327168,67.83140696509108,66.0284389462019,64.32755990387096,62.72272670607752,61.204229133981634,59.76105571635387,58.38640895396175,57.07751879638174
0.04,103.31792423521044,98.94126912769826,94.87456589258589,91.11400188505604,87.64520628836078,84.44780503051825,81.49871471892295,78.77433479785427,76.25189101731263,73.91017742564941,71.72989874044016,69.69376238104536,67.7891481047459,66.00322231302826,64.32054176239966,62.73065151182026,61.22439842457607,59.798175168905935,58.442077684975985,57.14814319635376,55.910940475187765
0.06,99.5214912021481,95.37583959513968,91.53943874560302,88.00376571672243,84.75326537568914,81.76032611623985,79.0012490038475,76.45372218297241,74.09644485274136,71.9072117720941,69.86740934986972,67.9605485116344,66.17213610395365,64.4894927077626,62.90534614516725,61.407908152758594,59.98695749677873,58.63513266653516,57.34599894123712,56.11391933259292,54.93394339442353
0.08,96.27786720930793,92.33606389985248,88.71141947891755,85.3774197205078,82.31407823628471,79.49761712342662,76.90335668311678,74.50744376059794,72.28777310968883,70.22438873946071,68.29957199702011,66.50049724900524,64.81271199676702,63.22253635939687,61.71964575619771,60.295079796672816,58.941053885441974,57.65079312948566,56.41838817265869,55.24069623521031,54.11379718473366
0.1,93.47536403805253,89.72795936356196,86.28133266175789,83.11961349735435,80.22026579150072,77.55865947826331,75.10689715653302,72.84241178522103,70.7444285850177,68.79279566365189,66.97048431253933,65.26266467555523,63.656482548741536,62.14082086191549,60.706069491040374,59.34391475970246,58.04715293897133,56.80952820672221,55.629725804485105,54.49907131755031,53.4130683594308
0.12,91.02560788301608,87.45319649717183,84.17438876602235,81.17085735010033,78.41851770690337,75.89150828047566,73.56455619698642,71.41422340933465,69.41944356571155,67.56164267403084,65.82463514858824,64.19441274292231,62.65889453628747,61.20767518114243,59.83179004744798,58.52350520649786,57.27666423926685,56.088585814021144,54.95051484610911,53.85804446537537,52.80731963534241
0.14,88.87466058923998,85.45566645946579,82.32754599210458,79.46538953487062,76.84401244683407,74.43724673155114,72.22004905561629,70.16953663313217,68.26537071414762,66.48977383647731,64.82736070240186,63.26488893215608,61.790988872742275,60.39590312834415,59.07124995413922,57.80999164812392,56.609496206721985,55.46057235236832,54.35852466566781,53.299263514870745,52.27921391069313
0.16,86.97137957925545,83.69030907992864,80.69804050592792,77.96276781473654,75.45843916793872,73.15874285325528,71.0389599230949,69.07680212906894,67.25265678662568,65.54951400865866,63.95274307082948,62.449812802829385,61.030006615380316,59.684156841962974,58.40440855648551,57.18667879765716,56.02358010950445,54.90897982359663,53.83850229252865,52.80833931947543,51.815163789873914
0.18,85.27390860438177,82.12059532305923,79.25130788596847,76.63040208354049,74.23116144865253,72.02726386824968,69.99438574133974,68.11085580678694,66.35777582654912,64.71887003881332,63.18021629934084,61.72994266154225,60.35793198024274,59.05555380346168,57.81597237606377,56.63539138021668,55.50530889125619,54.421003586061225,53.37838541428789,52.37389695604756,51.40443153919135
0.2,83.75165639818819,80.71678751784708,77.95928416138058,75.44190133192122,73.13743308523813,71.01965553311834,69.06469257361408,67.25150008294476,65.56187613168976,63.980243656289936,62.493344390806264,61.08991709304225,59.76039523063814,58.496638537900914,57.293105453300015,56.144573731038626,55.04382494562206,53.98643032643763,52.96855596692073,51.98686891254346,51.03848166513819
0.22,82.37947001009144,79.45455833317287,76.79906516900988,74.3757770980338,72.15714952115187,70.11714485416287,68.23237192360143,66.48241500488534,64.84974633500968,63.31945177913249,61.87889442515383,60.517378985174986,59.22584537531372,57.996601563016696,56.82480979315074,55.70492711008856,54.63039434706565,53.59704677145962,52.60128117153287,51.63996640422905,50.7107663736458
0.24,81.13656633717896,78.31389968833668,75.75185281764162,73.41442969825404,71.27387656293612,69.30441319949784,67.48315931076414,65.79032248898287,64.20902474096565,62.724979775501936,61.32613213036687,60.00231149993201,58.744924458534044,57.54668984066389,56.40304315792142,55.308909355264944,54.25793489833771,53.246194283476704,52.27029293223975,51.327281933952236,50.41506331855721
0.26,80.00568277365315,77.27826265205879,74.80212815804066,72.54335626114022,70.47409494254667,68.5688783840971,66.8053541811804,65.16434370054506,63.62959326918038,62.187410654767895,60.82628472592345,59.536532808060606,58.30999234718621,57.13975976601607,56.0212298730062,54.95035515443126,53.92065835471886,52.92843154366768,51.97046957925518,51.0439887909183,50.14689888777534
0.28,78.97240274674309,76.33387963837727,73.93700227330163,71.7505315136146,69.7466119170528,67.90013749690526,66.18929382307255,64.59550342370066,63.10311125575459,61.69898700375492,60.37212952775659,59.11330981092046,57.91476399562245,56.769936424562005,55.673952744901506,54.62418624854641,53.613797631047966,52.639277564440796,51.69759357177922,50.78611241108585,49.90258209095316
0.3,78.0258677371912,75.46922963080159,73.14570590046651,71.02592258526394,69.08210174673674,67.28953311378241,65.62694493971316,64.07634625110315,62.62265524329252,61.25327318162198,59.95767725388632,58.727061226540556,57.554030990801515,56.432352314770604,55.35674438254525,54.32618892053434,53.33339750316235,52.37501464525732,51.44816582199141,50.55035525228072,49.679405328343165
0.32,77.1571428988415,74.67461526873262,72.41918702739358,70.3611076138698,68.47274552679127,66.72981421320705,65.11158516614852,63.60063794600427,62.1824392419134,60.84489341859409,59.577926846586806,58.37312801397712,57.2234464827137,56.122945734433785,55.06660225717294,54.05284204779503,53.07615296889239,52.1325362770446,51.21926243864306,50.333961730250714,49.47456644282033
0.34,76.35509765897179,73.94182732205044,71.74979248634484,69.74897476165658,67.91194767377547,66.2148698834089,64.63755348208585,63.163131844556965,61.77759627233885,60.469327579487796,59.22867451159593,58.04759475301047,56.91935800169453,55.838304179012425,54.79964808394358,53.8011833442702,52.83928357098208,51.90922893478541,51.008423428880704,50.13461331679639,49.28583193465068
0.36,75.61226078084218,73.26387746424581,71.13101495495972,69.18348361799428,67.394111676422,65.73951912397767,64.20005356065136,62.759385099358845,61.40400676070556,60.122750923241526,58.90636404892789,57.747149771035396,56.63867664044849,55.57554188148537,54.553181588769675,53.56870460629884,52.62043501055751,51.70287956938558,50.813565621405424,49.95034648614712,49.11134870252092
0.38,74.92223087691102,72.63478451261112,70.5572909969243,68.6594751292808,66.91446180467574,65.29934402482736,63.79499794750186,62.38561327908981,61.05816291678319,59.8019075935864,58.60796879339549,57.46897489285823,56.378774005972545,55.33220339875593,54.32490517078163,53.35326911595027,52.41760159572798,51.51160270885461,50.63291406231029,49.779488079554206,48.94953752687611
