beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,metric3,r1,r2,r3
39.54977230251226,0.20847678584861945,0.294135995784742,0.06980048731465302,0.2,0.045576017641889274,0.07343415432903627,0.02801825822112914,0.14272561706171175,0.07142857142857142,0.4010736851320581,0.2859590671200106,0.635882764149703,0.04341921985171915,0.9700000000000001,0.05851214139353899,6.297066606764615,0.16498989182369497,0.9967428876991398,0.991963023844531,0.9956381435605395
