beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.232271919540295,0.2999993881045207,0.9,0.16752091017127982,0.14200516296119842,0.04,0.04006591918084669,0.0018759810729264185,0.13852734934907912,0.9391305256950714,0.44000120636864487,0.027498028950458185,0.07142857142857142,4.99994347466226,0.9200000000000002,0.011853996047031811,0.0045601475148367805,0.03137972937665463,0.9979478330150577,0.9506366188925526,2021-03-27
