beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,k,k2,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
29.59569231134229,0.20001928583043269,0.8389703912582391,0.04763521983924688,0.18573526030367374,0.1859504119697106,0.4467433443734889,0.003580876413651021,0.1934405639747145,1.7807887636256847,0.9056204471657228,0.05826793465349377,0.028193890518844432,0.48011356878882305,0.9800000000000002,1.21718190030121e-13,0.0013402646342428504,0.009400757061207349,0.9993592635722838,0.8855915968388727,2021-03-25
