beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
2.3717686520473125,0.20299684304671503,0.40724090174511135,0.06661476849425212,0.04678121152671351,0.12929416409314193,0.49999840340445845,0.015363192636540913,0.1324810450549909,0.23231375097551651,0.03333333333333333,0.5852278841508756,0.8800000000000001,0.0004221412132375345,0.008462559323902706,0.016612300585621208,0.9994549874798953,0.9975808355256329,2021-03-26
